Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Vanessa;France;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 8 décembre 2022;Très bien;8,0;"propre 
proche Disney";;0;VanessaFranceChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 8 décembre 2022Très bien;Santa_Fe
Zulaica;Espagne;Chambre Standard Cars - Côté Rivière;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 8 décembre 2022;corriente;2,0;;;0;ZulaicaEspagneChambre Standard Cars - Côté RivièreDécembre 2022FamilleCommentaire envoyé le 8 décembre 2022corriente;Santa_Fe
Babis;Grèce;Chambre Standard Cars;2 nuits ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 8 décembre 2022;Agréable;6,0;;;0;BabisGrèceChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 8 décembre 2022Agréable;Santa_Fe
Justine;France;Chambre Standard Cars;2 nuits ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 8 décembre 2022;Très bien;8,0;;;0;JustineFranceChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 8 décembre 2022Très bien;Santa_Fe
Sabrina;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 7 décembre 2022;Fabuleux ;9,0;;;0;SabrinaFranceChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 7 décembre 2022Fabuleux ;Santa_Fe
Aaaa81;Italie;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 7 décembre 2022;Exceptionnel;10;;;0;Aaaa81ItalieChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 7 décembre 2022Exceptionnel;Santa_Fe
Emmanuel;Belgique;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 7 décembre 2022;Très bien;8,0;;;0;EmmanuelBelgiqueChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 7 décembre 2022Très bien;Santa_Fe
Laurence;France;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 6 décembre 2022;Exceptionnel;10;Tout est bien mais l'hôtel vieilli mal;Les chambres ont mal vieillies;0;LaurenceFranceChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 6 décembre 2022Exceptionnel;Santa_Fe
Herminie;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 6 décembre 2022;Bien ;7,0;;;0;HerminieFranceChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 6 décembre 2022Bien ;Santa_Fe
Colin;Royaume-Uni;Chambre Standard Cars;3 nuits ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 5 décembre 2022;Fabuleux ;9,0;;;0;ColinRoyaume-UniChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 5 décembre 2022Fabuleux ;Santa_Fe
Natsumi;Pays-Bas;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 5 décembre 2022;Exceptionnel;10;;;0;NatsumiPays-BasChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 5 décembre 2022Exceptionnel;Santa_Fe
Florine;France;Chambre Standard Cars;2 nuits ·  Décembre 2022;Décembre 2022;Couple;Commentaire envoyé le 5 décembre 2022;Fabuleux ;9,0;;;0;FlorineFranceChambre Standard CarsDécembre 2022CoupleCommentaire envoyé le 5 décembre 2022Fabuleux ;Santa_Fe
Marine;France;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 5 décembre 2022;Fabuleux ;9,0;;;0;MarineFranceChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 5 décembre 2022Fabuleux ;Santa_Fe
Elisabeth;Pays-Bas;Chambre Standard Cars;2 nuits ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 4 décembre 2022;Très bien;8,0;;;0;ElisabethPays-BasChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 4 décembre 2022Très bien;Santa_Fe
Stefano;Italie;Chambre Standard Cars;2 nuits ·  Décembre 2022;Décembre 2022;Couple;Commentaire envoyé le 4 décembre 2022;Bien ;7,0;;;0;StefanoItalieChambre Standard CarsDécembre 2022CoupleCommentaire envoyé le 4 décembre 2022Bien ;Santa_Fe
Rossella;Italie;Chambre Standard Cars;2 nuits ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 4 décembre 2022;Assez médiocre ;3,0;;;1 ;RossellaItalieChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 4 décembre 2022Assez médiocre ;Santa_Fe
Norma;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Septembre 2022;Septembre 2022;Couple;Commentaire envoyé le 3 décembre 2022;Fabuleux ;9,0;;;0;NormaRoyaume-UniChambre Standard CarsSeptembre 2022CoupleCommentaire envoyé le 3 décembre 2022Fabuleux ;Santa_Fe
Virginie;France;Chambre Standard Cars - Proche Commodités;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 3 décembre 2022;Décevant;4,0;pas grand chose;"très mauvaise odeur dans l’établissement.
salle de bain vétuste 
Très cher pour ce que c’est";0;VirginieFranceChambre Standard Cars - Proche CommoditésDécembre 2022FamilleCommentaire envoyé le 3 décembre 2022Décevant;Santa_Fe
Candy;Irlande;Chambre Standard Cars - Proche Commodités;3 nuits ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 3 décembre 2022;Exceptionnel;10;;;0;CandyIrlandeChambre Standard Cars - Proche CommoditésDécembre 2022FamilleCommentaire envoyé le 3 décembre 2022Exceptionnel;Santa_Fe
Danielle;Royaume-Uni;Chambre Standard Cars;3 nuits ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 3 décembre 2022;Très bien;8,0;;;0;DanielleRoyaume-UniChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 3 décembre 2022Très bien;Santa_Fe
Stefany;Espagne;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 3 décembre 2022;no me quedaría mas. hotel muy abandonado y viejo.. muy caro para lo que ofrece;2,0;;;1 ;StefanyEspagneChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 3 décembre 2022no me quedaría mas. hotel muy abandonado y viejo.. muy caro para lo que ofrece;Santa_Fe
Blanchy;Belgique;Chambre Standard Cars - Proche Commodités;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 3 décembre 2022;Exceptionnel;10;;;0;BlanchyBelgiqueChambre Standard Cars - Proche CommoditésNovembre 2022FamilleCommentaire envoyé le 3 décembre 2022Exceptionnel;Santa_Fe
Jesse;Finlande;Chambre Standard Cars;1 nuit ·  Octobre 2022;Octobre 2022;Famille;Commentaire envoyé le 3 décembre 2022;Asiallinen Disney-hotelli;10;;;0;JesseFinlandeChambre Standard CarsOctobre 2022FamilleCommentaire envoyé le 3 décembre 2022Asiallinen Disney-hotelli;Santa_Fe
Andrea;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Couple;Commentaire envoyé le 3 décembre 2022;Fabuleux ;9,0;;;0;AndreaFranceChambre Standard CarsNovembre 2022CoupleCommentaire envoyé le 3 décembre 2022Fabuleux ;Santa_Fe
Hélène;France;Chambre Standard Cars - Proche Commodités;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 3 décembre 2022;Exceptionnel;10;;;0;HélèneFranceChambre Standard Cars - Proche CommoditésDécembre 2022FamilleCommentaire envoyé le 3 décembre 2022Exceptionnel;Santa_Fe
Alexandra;Allemagne;Chambre Standard Cars;4 nuits ·  Décembre 2022;Décembre 2022;Groupe;Commentaire envoyé le 3 décembre 2022;Exceptionnel;10;;;0;AlexandraAllemagneChambre Standard CarsDécembre 2022GroupeCommentaire envoyé le 3 décembre 2022Exceptionnel;Santa_Fe
Christelle;France;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Voyageur individuel;Commentaire envoyé le 3 décembre 2022;Bien mais reste cher;7,0;"Très bon accueil à l'hôtel. Le personnel a été disponible et très aimable.
Le cheminement depuis le parc est très bien indiqué, éclairé et sécurisé.";"La nuit d'hôtel est vraiment cher par rapport à la qualité des équipements.
Malgré la décoration, les equipement de la chambre reste simples.";0;ChristelleFranceChambre Standard CarsDécembre 2022Voyageur individuelCommentaire envoyé le 3 décembre 2022Bien mais reste cher;Santa_Fe
Tatiana;Pérou;Chambre Standard Cars - Côté Rivière;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 2 décembre 2022;Agréable;6,0;;;0;TatianaPérouChambre Standard Cars - Côté RivièreNovembre 2022FamilleCommentaire envoyé le 2 décembre 2022Agréable;Santa_Fe
Caillou59;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Couple;Commentaire envoyé le 2 décembre 2022;superbe séjour;6,0;"Accueil tardif et sympathique, très bien organisé. chambre spacieuse et thématique validée !
3 consommations gratuite par jour au distributeur, navette gratuite et rapide pour se rendre à la gare et sur le parc";la douche fuyait par les tuyaux et le pommeau, serviettes tachées et présence de cheveux sur les serviettes propres. beaucoup de bruit (réel problème d'insonorisation).;0;Caillou59FranceChambre Standard CarsNovembre 2022CoupleCommentaire envoyé le 2 décembre 2022superbe séjour;Santa_Fe
Carmen;Espagne;Chambre Standard Cars - Proche Commodités;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 2 décembre 2022;Passable;5,0;;;0;CarmenEspagneChambre Standard Cars - Proche CommoditésNovembre 2022FamilleCommentaire envoyé le 2 décembre 2022Passable;Santa_Fe
Anonyme;Italie;;3 nuits ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 1 décembre 2022;Bien ;7,0;;;0;AnonymeItalienanNovembre 2022FamilleCommentaire envoyé le 1 décembre 2022Bien ;Santa_Fe
Ana;Espagne;Chambre Standard Cars;1 nuit ·  Décembre 2022;Décembre 2022;Famille;Commentaire envoyé le 1 décembre 2022;Buen hotel con alguna cosa que mejorar;8,0;;;0;AnaEspagneChambre Standard CarsDécembre 2022FamilleCommentaire envoyé le 1 décembre 2022Buen hotel con alguna cosa que mejorar;Santa_Fe
Ylona;France;Chambre Standard Cars;2 nuits ·  Novembre 2022;Novembre 2022;Groupe;Commentaire envoyé le 1 décembre 2022;génial;10;la propreté et le confort;rien;0;YlonaFranceChambre Standard CarsNovembre 2022GroupeCommentaire envoyé le 1 décembre 2022génial;Santa_Fe
Katia;Italie;Chambre Standard Cars;3 nuits ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 1 décembre 2022;Hotel di Cars un due stelle super accogliente;10;;;0;KatiaItalieChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 1 décembre 2022Hotel di Cars un due stelle super accogliente;Santa_Fe
Stephanie;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Novembre 2022;Novembre 2022;Couple;Commentaire envoyé le 1 décembre 2022;un bon petit hôtel;9,0;l’emplacement;les prix;0;StephanieFranceChambre Standard Cars - Côté RivièreNovembre 2022CoupleCommentaire envoyé le 1 décembre 2022un bon petit hôtel;Santa_Fe
Auguste;France;Chambre Standard Cars - Proche Commodités;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 30 novembre 2022;Exceptionnel;10;;;0;AugusteFranceChambre Standard Cars - Proche CommoditésNovembre 2022FamilleCommentaire envoyé le 30 novembre 2022Exceptionnel;Santa_Fe
Kathryn;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 30 novembre 2022;Exceptionnel;10;;;0;KathrynRoyaume-UniChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 30 novembre 2022Exceptionnel;Santa_Fe
Conor;Irlande;Chambre Standard Cars;2 nuits ·  Octobre 2022;Octobre 2022;Famille;Commentaire envoyé le 30 novembre 2022;Exceptionnel;10;;;0;ConorIrlandeChambre Standard CarsOctobre 2022FamilleCommentaire envoyé le 30 novembre 2022Exceptionnel;Santa_Fe
Arielle;France;Chambre Standard Cars - Côté Rivière;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 29 novembre 2022;Agréable;9,0;Hôtel bien placé possibilité d accèder à pied aux parcs Disney 10 minutes;;0;ArielleFranceChambre Standard Cars - Côté RivièreNovembre 2022FamilleCommentaire envoyé le 29 novembre 2022Agréable;Santa_Fe
Anonyme;Royaume-Uni;;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 29 novembre 2022;Very basic;1,0;;;0;AnonymeRoyaume-UninanNovembre 2022FamilleCommentaire envoyé le 29 novembre 2022Very basic;Santa_Fe
Magali;Belgique;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 29 novembre 2022;Bien ;7,0;;;0;MagaliBelgiqueChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 29 novembre 2022Bien ;Santa_Fe
Claire;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 28 novembre 2022;Très bien;8,0;;;0;ClaireFranceChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 28 novembre 2022Très bien;Santa_Fe
Nathalie;Luxembourg;Chambre Standard Cars;2 nuits ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 27 novembre 2022;Fabuleux ;9,0;;;0;NathalieLuxembourgChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 27 novembre 2022Fabuleux ;Santa_Fe
Shakira;Royaume-Uni;Chambre Standard Cars - Proche Commodités;4 nuits ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 27 novembre 2022;Exceptionnel;10;;;0;ShakiraRoyaume-UniChambre Standard Cars - Proche CommoditésNovembre 2022FamilleCommentaire envoyé le 27 novembre 2022Exceptionnel;Santa_Fe
Kellie;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Voyageur individuel;Commentaire envoyé le 27 novembre 2022;Décevant;4,0;;;0;KellieRoyaume-UniChambre Standard CarsNovembre 2022Voyageur individuelCommentaire envoyé le 27 novembre 2022Décevant;Santa_Fe
Thierry;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Couple;Commentaire envoyé le 26 novembre 2022;Fabuleux ;9,0;;;0;ThierryFranceChambre Standard CarsNovembre 2022CoupleCommentaire envoyé le 26 novembre 2022Fabuleux ;Santa_Fe
Vito;Italie;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Groupe;Commentaire envoyé le 25 novembre 2022;Exceptionnel;10;;;0;VitoItalieChambre Standard CarsNovembre 2022GroupeCommentaire envoyé le 25 novembre 2022Exceptionnel;Santa_Fe
Antony;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 25 novembre 2022;Brief but enjoyable stay.;8,0;;;0;AntonyRoyaume-UniChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 25 novembre 2022Brief but enjoyable stay.;Santa_Fe
Alim;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 25 novembre 2022;Exceptionnel;10;;;0;AlimFranceChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 25 novembre 2022Exceptionnel;Santa_Fe
Alessia;Italie;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 25 novembre 2022;Fabuleux ;9,0;;;0;AlessiaItalieChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 25 novembre 2022Fabuleux ;Santa_Fe
Jose;Espagne;Chambre Standard Cars;4 nuits ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 25 novembre 2022;Très bien;8,0;;;0;JoseEspagneChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 25 novembre 2022Très bien;Santa_Fe
Julie;Italie;Chambre Standard Cars - Côté Rivière;2 nuits ·  Novembre 2022;Novembre 2022;Couple;Commentaire envoyé le 25 novembre 2022;Fabuleux ;9,0;;;0;JulieItalieChambre Standard Cars - Côté RivièreNovembre 2022CoupleCommentaire envoyé le 25 novembre 2022Fabuleux ;Santa_Fe
Octavio;Angola;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 24 novembre 2022;Passable;5,0;;;0;OctavioAngolaChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 24 novembre 2022Passable;Santa_Fe
Gianni;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 24 novembre 2022;Fabuleux ;9,0;;;0;GianniFranceChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 24 novembre 2022Fabuleux ;Santa_Fe
Bernard;France;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Couple;Commentaire envoyé le 24 novembre 2022;C’est honteux de recevoir des visiteurs dans de telles conditions;1,0;Le restaurant, le cadre;Le ménage inexistant et certains employés pas aimables;0;BernardFranceChambre Standard CarsNovembre 2022CoupleCommentaire envoyé le 24 novembre 2022C’est honteux de recevoir des visiteurs dans de telles conditions;Santa_Fe
Abigail;Espagne;Chambre Standard Cars;2 nuits ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 24 novembre 2022;Très bien;8,0;;;0;AbigailEspagneChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 24 novembre 2022Très bien;Santa_Fe
Hcmason;Suisse;Chambre Standard Cars;2 nuits ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 24 novembre 2022;Themed hotel within walking distance to Disneyland;7,0;;;0;HcmasonSuisseChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 24 novembre 2022Themed hotel within walking distance to Disneyland;Santa_Fe
Kimberly;Belgique;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Voyageur individuel;Commentaire envoyé le 24 novembre 2022;Fabuleux ;9,0;;;0;KimberlyBelgiqueChambre Standard CarsNovembre 2022Voyageur individuelCommentaire envoyé le 24 novembre 2022Fabuleux ;Santa_Fe
Sarah;Belgique;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Groupe;Commentaire envoyé le 23 novembre 2022;Bien ;7,0;;;0;SarahBelgiqueChambre Standard CarsNovembre 2022GroupeCommentaire envoyé le 23 novembre 2022Bien ;Santa_Fe
Giorgia;Italie;Chambre Standard Cars;2 nuits ·  Septembre 2022;Septembre 2022;Famille;Commentaire envoyé le 22 novembre 2022;Exceptionnel;10;;;0;GiorgiaItalieChambre Standard CarsSeptembre 2022FamilleCommentaire envoyé le 22 novembre 2022Exceptionnel;Santa_Fe
Manuel;France;Chambre Standard Cars;2 nuits ·  Novembre 2022;Novembre 2022;Voyageur individuel;Commentaire envoyé le 22 novembre 2022;Très bien;8,0;;;0;ManuelFranceChambre Standard CarsNovembre 2022Voyageur individuelCommentaire envoyé le 22 novembre 2022Très bien;Santa_Fe
Tamara;Espagne;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 22 novembre 2022;Exceptionnel;10;;;0;TamaraEspagneChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 22 novembre 2022Exceptionnel;Santa_Fe
Leann;Royaume-Uni;Chambre Standard Cars;1 nuit ·  Novembre 2022;Novembre 2022;Famille;Commentaire envoyé le 22 novembre 2022;Ok stay;5,0;;;0;LeannRoyaume-UniChambre Standard CarsNovembre 2022FamilleCommentaire envoyé le 22 novembre 2022Ok stay;Santa_Fe
